model_id,language,weat_category_id,prompt_idx,layer_idx,entity1,entity2,attribute,attention_entity1,attention_entity2,prob_entity1,prob_entity2,bias_ratio,comments
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,2,aster,ant,health,0.0029449462890625,0.0019159317016601562,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,3,aster,ant,health,0.004962921142578125,0.0013685226440429688,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,4,aster,ant,health,0.00685882568359375,0.002658843994140625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,5,aster,ant,health,0.0035839080810546875,0.002796173095703125,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,6,aster,ant,health,0.0075225830078125,0.0032024383544921875,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,7,aster,ant,health,0.007656097412109375,0.004642486572265625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,8,aster,ant,health,0.00595855712890625,0.00441741943359375,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,9,aster,ant,health,0.0036525726318359375,0.001865386962890625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,10,aster,ant,health,0.00742340087890625,0.00441741943359375,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,11,aster,ant,health,0.00634002685546875,0.001865386962890625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,12,aster,ant,health,0.033843994140625,0.0039520263671875,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,13,aster,ant,health,0.0157623291015625,0.0033969879150390625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer13
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,14,aster,ant,health,0.027374267578125,0.00754547119140625,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer14
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,2,15,aster,ant,health,0.04388427734375,0.00560760498046875,5.960464477539063e-08,1.710653305053711e-05,287.0,ATLAS_finetuned_en_WEAT1_prompt2_layer15
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,0,clover,caterpillar,caress,0.0036411285400390625,0.00621795654296875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,1,clover,caterpillar,caress,0.0024127960205078125,0.0030956268310546875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer1
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,2,clover,caterpillar,caress,0.0008931159973144531,0.001068115234375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,3,clover,caterpillar,caress,0.0012140274047851562,0.00189208984375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,4,clover,caterpillar,caress,0.0012035369873046875,0.0019330978393554688,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,5,clover,caterpillar,caress,0.0011148452758789062,0.001186370849609375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,6,clover,caterpillar,caress,0.001903533935546875,0.0025177001953125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,7,clover,caterpillar,caress,0.0032958984375,0.004497528076171875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,8,clover,caterpillar,caress,0.00408935546875,0.00496673583984375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,9,clover,caterpillar,caress,0.0021877288818359375,0.0018091201782226562,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,10,clover,caterpillar,caress,0.004180908203125,0.0021419525146484375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,11,clover,caterpillar,caress,0.002086639404296875,0.0012960433959960938,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,12,clover,caterpillar,caress,0.007053375244140625,0.004688262939453125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,13,clover,caterpillar,caress,0.005214691162109375,0.0047454833984375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer13
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,14,clover,caterpillar,caress,0.01000213623046875,0.0061492919921875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer14
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,3,15,clover,caterpillar,caress,0.01151275634765625,0.009552001953125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt3_layer15
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,0,clover,caterpillar,freedom,0.003841400146484375,0.006275177001953125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,1,clover,caterpillar,freedom,0.00247955322265625,0.0032558441162109375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer1
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,2,clover,caterpillar,freedom,0.0008935928344726562,0.0011663436889648438,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,3,clover,caterpillar,freedom,0.0013818740844726562,0.0019092559814453125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,4,clover,caterpillar,freedom,0.0011396408081054688,0.002056121826171875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,5,clover,caterpillar,freedom,0.0011796951293945312,0.0013484954833984375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,6,clover,caterpillar,freedom,0.00220489501953125,0.0029659271240234375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,7,clover,caterpillar,freedom,0.0033855438232421875,0.00528717041015625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,8,clover,caterpillar,freedom,0.004787445068359375,0.00601959228515625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,9,clover,caterpillar,freedom,0.0020999908447265625,0.0017108917236328125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,10,clover,caterpillar,freedom,0.004367828369140625,0.0027065277099609375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,11,clover,caterpillar,freedom,0.0027484893798828125,0.00205230712890625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,12,clover,caterpillar,freedom,0.00853729248046875,0.007076263427734375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,13,clover,caterpillar,freedom,0.00666046142578125,0.006732940673828125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer13
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,14,clover,caterpillar,freedom,0.01065826416015625,0.0085601806640625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer14
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,4,15,clover,caterpillar,freedom,0.01136016845703125,0.0120697021484375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt4_layer15
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,0,clover,caterpillar,health,0.0038471221923828125,0.006275177001953125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,1,clover,caterpillar,health,0.002437591552734375,0.003139495849609375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer1
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,2,clover,caterpillar,health,0.0009083747863769531,0.0011434555053710938,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,3,clover,caterpillar,health,0.00154876708984375,0.002033233642578125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,4,clover,caterpillar,health,0.0012264251708984375,0.002300262451171875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,5,clover,caterpillar,health,0.0011806488037109375,0.0014638900756835938,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,6,clover,caterpillar,health,0.0025424957275390625,0.0031986236572265625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,7,clover,caterpillar,health,0.003070831298828125,0.0048065185546875,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,8,clover,caterpillar,health,0.004283905029296875,0.005924224853515625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,9,clover,caterpillar,health,0.0022029876708984375,0.001956939697265625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,10,clover,caterpillar,health,0.004589080810546875,0.0033168792724609375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,11,clover,caterpillar,health,0.00235748291015625,0.0018329620361328125,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,12,clover,caterpillar,health,0.0087127685546875,0.007053375244140625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,13,clover,caterpillar,health,0.005680084228515625,0.005947113037109375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer13
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,14,clover,caterpillar,health,0.01062774658203125,0.00789642333984375,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer14
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,5,15,clover,caterpillar,health,0.01201629638671875,0.01181793212890625,0.0,5.960464477539063e-08,596.0464477539062,ATLAS_finetuned_en_WEAT1_prompt5_layer15
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,0,hyacinth,flea,caress,0.004241943359375,0.00800323486328125,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer0
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,1,hyacinth,flea,caress,0.00255584716796875,0.00414276123046875,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer1
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,2,hyacinth,flea,caress,0.0015201568603515625,0.0022106170654296875,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer2
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,3,hyacinth,flea,caress,0.0015230178833007812,0.0030078887939453125,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer3
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,4,hyacinth,flea,caress,0.0017061233520507812,0.00330352783203125,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer4
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,5,hyacinth,flea,caress,0.0015554428100585938,0.0021305084228515625,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer5
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,6,hyacinth,flea,caress,0.0032215118408203125,0.005924224853515625,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer6
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,7,hyacinth,flea,caress,0.002964019775390625,0.0068206787109375,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer7
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,8,hyacinth,flea,caress,0.00420379638671875,0.00627899169921875,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer8
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,9,hyacinth,flea,caress,0.002208709716796875,0.0042877197265625,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer9
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,10,hyacinth,flea,caress,0.0034999847412109375,0.00494384765625,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer10
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,11,hyacinth,flea,caress,0.0009317398071289062,0.0014619827270507812,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer11
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,12,hyacinth,flea,caress,0.004940032958984375,0.00478363037109375,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer12
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,en,WEAT1,6,13,hyacinth,flea,caress,0.002933502197265625,0.006679534912109375,2.1457672119140625e-06,1.1920928955078125e-07,18.0,ATLAS_finetuned_en_WEAT1_prompt6_layer13
