model_id,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT2,8,layer_8,0.20220074829730117,0.8688409978693182,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT2,9,layer_9,0.21863067123022967,0.8688409978693182,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,0,layer_0,0.08022864557569849,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,1,layer_1,0.07882578642893352,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,2,layer_2,0.06447937908378668,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,3,layer_3,0.07211937482643402,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,4,layer_4,0.06823854500980812,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,5,layer_5,0.07364638080034634,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,6,layer_6,0.08314609601366102,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,7,layer_7,0.09678238350752513,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,8,layer_8,0.1050381475128234,0.017010807991027832,0.0,True
Debk/cerebras-111m-finetuned-alpaca-hindi-bengali,Bengali,WEAT6,9,layer_9,0.12470797080604822,0.017010807991027832,0.0,True
