model_id,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,0,layer_0,0.24416015624999993,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,1,layer_1,0.17625000000000007,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,2,layer_2,0.10625000000000001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,3,layer_3,0.09366455078125001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,4,layer_4,0.10821044921875003,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,5,layer_5,0.10105224609375005,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,6,layer_6,0.10658935546874997,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,7,layer_7,0.11103515625,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,8,layer_8,0.11255371093749991,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,9,layer_9,0.1262939453125,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,10,layer_10,0.1377880859375001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,11,layer_11,0.1726513671875001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,12,layer_12,0.21951660156250005,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,13,layer_13,0.2743847656250001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,14,layer_14,0.31604492187499994,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,15,layer_15,0.38347656249999995,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,16,layer_16,0.46625000000000016,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,17,layer_17,1.1803124999999994,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,0,layer_0,0.21175292968750004,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,1,layer_1,0.20413085937499992,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,2,layer_2,0.21710449218749997,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,3,layer_3,0.15042480468750002,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,4,layer_4,0.16396728515624998,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,5,layer_5,0.11645996093749991,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,6,layer_6,0.10586425781250003,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,7,layer_7,0.14834472656250008,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,8,layer_8,0.18113281250000007,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,9,layer_9,0.1844042968750001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,10,layer_10,0.20413574218749994,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,11,layer_11,0.20638671875000006,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,12,layer_12,0.22498535156249996,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,13,layer_13,0.2563671874999999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,14,layer_14,0.2916210937499999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,15,layer_15,0.5451562499999998,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,16,layer_16,0.7251953125,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,17,layer_17,3.442343749999999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,0,layer_0,0.1737988281250001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,1,layer_1,0.13783691406249993,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,2,layer_2,0.13348632812499997,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,3,layer_3,0.13311523437499995,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,4,layer_4,0.10115966796875,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,5,layer_5,0.12047607421874998,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,6,layer_6,0.13267822265625,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,7,layer_7,0.18386718750000008,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,8,layer_8,0.2303955078125,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,9,layer_9,0.2559375000000001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,10,layer_10,0.26402832031250006,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,11,layer_11,0.26412597656250003,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,12,layer_12,0.29686035156249996,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,13,layer_13,0.31890624999999995,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,14,layer_14,0.365185546875,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,15,layer_15,0.6783398437499999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,16,layer_16,0.9278515625000003,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,17,layer_17,3.5712109375000005,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,0,layer_0,0.1564697265625,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,1,layer_1,0.14004394531249992,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,2,layer_2,0.13339843750000002,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,3,layer_3,0.11442382812499999,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,4,layer_4,0.10838378906250005,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,5,layer_5,0.1084716796875,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,6,layer_6,0.10685058593749996,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,7,layer_7,0.10847900390624998,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,8,layer_8,0.10927978515624998,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,9,layer_9,0.10538574218749996,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,10,layer_10,0.11255371093750009,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,11,layer_11,0.11987792968749991,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,12,layer_12,0.1374707031250001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,13,layer_13,0.17191406249999996,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,14,layer_14,0.280810546875,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,15,layer_15,0.4205078125,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,16,layer_16,0.5780273437500001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,17,layer_17,0.8384960937499997,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,0,layer_0,0.2258476692027059,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,1,layer_1,0.17608056571976902,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,2,layer_2,0.17398454300288496,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,3,layer_3,0.12018662660286336,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,4,layer_4,0.13263084539051703,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,5,layer_5,0.11225203244850553,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,6,layer_6,0.1173992583977766,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,7,layer_7,0.16525844376662674,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,8,layer_8,0.18737661355528348,0.0006187702047413793,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,9,layer_9,0.1965815245077528,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,10,layer_10,0.2090159716277287,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,11,layer_11,0.20918697581208986,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,12,layer_12,0.20980747670962888,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,13,layer_13,0.2119474719310629,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,14,layer_14,0.30025403273516693,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,15,layer_15,0.41642938975630117,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,16,layer_16,0.5304842948913577,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,17,layer_17,2.81580375802928,0.0006187702047413793,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,0,layer_0,0.24149414062500008,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,1,layer_1,0.20600097656249994,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,2,layer_2,0.16416992187500004,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,3,layer_3,0.12751953124999993,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,4,layer_4,0.1378222656249999,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,5,layer_5,0.1418261718749999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,6,layer_6,0.13902832031249995,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,7,layer_7,0.13077636718749996,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,8,layer_8,0.12570800781250002,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,9,layer_9,0.1375732421875,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,10,layer_10,0.1284130859375001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,11,layer_11,0.13470703125000005,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,12,layer_12,0.17166992187500005,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,13,layer_13,0.19009277343750008,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,14,layer_14,0.387255859375,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,15,layer_15,0.4563671875000001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,16,layer_16,0.6663867187500003,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,17,layer_17,1.1748828124999997,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,0,layer_0,0.19083496093750008,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,1,layer_1,0.14511230468749992,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,2,layer_2,0.1386914062500001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,3,layer_3,0.11564941406250001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,4,layer_4,0.1199951171875,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,5,layer_5,0.10489501953125001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,6,layer_6,0.095654296875,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,7,layer_7,0.09952148437500005,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,8,layer_8,0.10974609374999991,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,9,layer_9,0.11629882812499998,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,10,layer_10,0.1175244140625001,0.0,0.0,False
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,11,layer_11,0.1275097656250001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,12,layer_12,0.1414013671875001,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,13,layer_13,0.18191894531250005,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,14,layer_14,0.3064160156249999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,15,layer_15,0.4058984374999999,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,16,layer_16,0.5270898437500002,0.0,0.0,True
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,17,layer_17,0.9070703125000001,0.0,0.0,True
