model_id,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,7,layer_7,0.0298614501953125,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,8,layer_8,0.030744628906250005,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,9,layer_9,0.03458496093750001,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,10,layer_10,0.0372607421875,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,11,layer_11,0.04117980957031252,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,12,layer_12,0.04598022460937501,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,13,layer_13,0.04844116210937499,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,14,layer_14,0.05719360351562499,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,15,layer_15,0.07685791015624996,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,0,layer_0,0.007332153320312498,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,1,layer_1,0.0890899658203125,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,2,layer_2,0.09492248535156252,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,3,layer_3,0.09320129394531251,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,4,layer_4,0.09732910156249999,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,5,layer_5,0.09573486328125,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,6,layer_6,0.09459960937499999,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,7,layer_7,0.09516845703124999,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,8,layer_8,0.095338134765625,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,9,layer_9,0.0938885498046875,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,10,layer_10,0.0957855224609375,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,11,layer_11,0.09815612792968749,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,12,layer_12,0.10237792968750001,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,13,layer_13,0.10440551757812498,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,14,layer_14,0.12952392578125002,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,15,layer_15,0.178857421875,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,0,layer_0,0.0036146545410156283,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,1,layer_1,0.024586181640624996,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,2,layer_2,0.02688781738281251,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,3,layer_3,0.027392578125,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,4,layer_4,0.024757690429687507,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,5,layer_5,0.02522949218750001,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,6,layer_6,0.025803222656250013,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,7,layer_7,0.02696533203125,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,8,layer_8,0.027157592773437503,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,9,layer_9,0.026837768554687513,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,10,layer_10,0.029706420898437516,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,11,layer_11,0.02920166015624999,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,12,layer_12,0.032529296875000016,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,13,layer_13,0.036082763671875025,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,14,layer_14,0.04913452148437498,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,15,layer_15,0.0853271484375,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,0,layer_0,0.003519515991210936,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,1,layer_1,0.01160736083984375,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,2,layer_2,0.011688842773437503,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,3,layer_3,0.012339172363281248,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,4,layer_4,0.013195190429687498,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,5,layer_5,0.012405090332031257,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,6,layer_6,0.013167419433593753,0.0,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,7,layer_7,0.013920593261718751,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,8,layer_8,0.013831176757812489,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,9,layer_9,0.0173431396484375,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,10,layer_10,0.02088623046875,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,11,layer_11,0.023141479492187502,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,12,layer_12,0.025014648437500012,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,13,layer_13,0.027398681640625002,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,14,layer_14,0.03705200195312499,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,15,layer_15,0.05781616210937499,0.0,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,0,layer_0,0.008015643610410895,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,1,layer_1,0.05827699763347105,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,2,layer_2,0.06064535280760036,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,3,layer_3,0.06249024731615497,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,4,layer_4,0.06354325539922968,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,5,layer_5,0.0632176141712268,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,6,layer_6,0.06185965981669518,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,7,layer_7,0.06148228119732737,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,8,layer_8,0.062304601382433704,0.9945068708781538,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,9,layer_9,0.0629637966159423,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,10,layer_10,0.06633829188332159,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,11,layer_11,0.07344883548244227,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,12,layer_12,0.08224784406563766,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,13,layer_13,0.08866571529566061,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,14,layer_14,0.112653604633218,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT1,15,layer_15,0.17507933237896492,0.9945068708781538,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,0,layer_0,0.007729789739588583,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,1,layer_1,0.02616858752313452,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,2,layer_2,0.02907938446193393,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,3,layer_3,0.03174690543426449,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,4,layer_4,0.03297362449518354,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,5,layer_5,0.033311778088575196,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,6,layer_6,0.03127190910973412,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,7,layer_7,0.032064380570506326,0.9929167173125527,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,8,layer_8,0.03351369714074428,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,9,layer_9,0.03246274496559901,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,10,layer_10,0.03543557727584794,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,11,layer_11,0.04234218196389768,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,12,layer_12,0.04949936089741026,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,13,layer_13,0.05263640448502565,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,14,layer_14,0.08896358817798192,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT2,15,layer_15,0.21120246304956852,0.9929167173125527,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,0,layer_0,0.0033266124012880016,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,1,layer_1,0.006857602105010296,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,2,layer_2,0.007560273655690253,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,3,layer_3,0.008616657461971045,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,4,layer_4,0.009117711493745443,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,5,layer_5,0.009253860814496872,0.0048065185546875,0.0,False
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,6,layer_6,0.00938234406989068,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,7,layer_7,0.010252902451902622,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,8,layer_8,0.010155696743167932,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,9,layer_9,0.01125409058760851,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,10,layer_10,0.012991527640260745,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,11,layer_11,0.01639250087551774,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,12,layer_12,0.019622060889378193,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,13,layer_13,0.022472610631957646,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,14,layer_14,0.030602932907640934,0.0048065185546875,0.0,True
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Bengali,WEAT6,15,layer_15,0.06271332090720537,0.0048065185546875,0.0,True
