model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,True,-2.0,0.7389929890632629,0.9474355578422546,-28.206297755241394,SteeringVec_base_en_WEAT1_layer8_coef-2.0
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,True,-1.0,0.7389929890632629,0.9438263773918152,-27.71790623664856,SteeringVec_base_en_WEAT1_layer8_coef-1.0
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,False,0.0,0.7389929890632629,0.9423305988311768,-27.51549780368805,SteeringVec_base_en_WEAT1_layer8_coef0.0
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,True,1.0,0.7389929890632629,0.9429999589920044,-27.60607600212097,SteeringVec_base_en_WEAT1_layer8_coef1.0
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,True,1.6,0.7389929890632629,0.9442571997642517,-27.77620553970337,SteeringVec_base_en_WEAT1_layer8_coef1.6
meta-llama/Llama-3.2-1B,base,en,WEAT1,8,bias_mitigation,0.98,True,2.0,0.7389929890632629,0.9452961087226868,-27.916789054870605,SteeringVec_base_en_WEAT1_layer8_coef2.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,0,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT2_layer0
meta-llama/Llama-3.2-1B,base,en,WEAT2,1,separability_analysis,0.86,False,0.0,,,,LinearSep_base_en_WEAT2_layer1
meta-llama/Llama-3.2-1B,base,en,WEAT2,2,separability_analysis,0.88,False,0.0,,,,LinearSep_base_en_WEAT2_layer2
meta-llama/Llama-3.2-1B,base,en,WEAT2,3,separability_analysis,0.94,False,0.0,,,,LinearSep_base_en_WEAT2_layer3
meta-llama/Llama-3.2-1B,base,en,WEAT2,4,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT2_layer4
meta-llama/Llama-3.2-1B,base,en,WEAT2,5,separability_analysis,0.93,False,0.0,,,,LinearSep_base_en_WEAT2_layer5
meta-llama/Llama-3.2-1B,base,en,WEAT2,6,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT2_layer6
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT2_layer7
meta-llama/Llama-3.2-1B,base,en,WEAT2,8,separability_analysis,0.97,False,0.0,,,,LinearSep_base_en_WEAT2_layer8
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,separability_analysis,0.99,False,0.0,,,,LinearSep_base_en_WEAT2_layer9
meta-llama/Llama-3.2-1B,base,en,WEAT2,10,separability_analysis,0.98,False,0.0,,,,LinearSep_base_en_WEAT2_layer10
meta-llama/Llama-3.2-1B,base,en,WEAT2,11,separability_analysis,0.96,False,0.0,,,,LinearSep_base_en_WEAT2_layer11
meta-llama/Llama-3.2-1B,base,en,WEAT2,12,separability_analysis,0.95,False,0.0,,,,LinearSep_base_en_WEAT2_layer12
meta-llama/Llama-3.2-1B,base,en,WEAT2,13,separability_analysis,0.92,False,0.0,,,,LinearSep_base_en_WEAT2_layer13
meta-llama/Llama-3.2-1B,base,en,WEAT2,14,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT2_layer14
meta-llama/Llama-3.2-1B,base,en,WEAT2,15,separability_analysis,0.68,False,0.0,,,,LinearSep_base_en_WEAT2_layer15
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,True,-2.0,0.6974523663520813,0.9477242827415466,-35.88372766971588,SteeringVec_base_en_WEAT2_layer7_coef-2.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,True,-1.0,0.6974523663520813,0.9455162286758423,-35.56714057922363,SteeringVec_base_en_WEAT2_layer7_coef-1.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,False,0.0,0.6974523663520813,0.944831907749176,-35.46902239322662,SteeringVec_base_en_WEAT2_layer7_coef0.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,True,1.0,0.6974523663520813,0.9458301067352295,-35.61214506626129,SteeringVec_base_en_WEAT2_layer7_coef1.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,True,1.6,0.6974523663520813,0.9472351670265198,-35.813599824905396,SteeringVec_base_en_WEAT2_layer7_coef1.6
meta-llama/Llama-3.2-1B,base,en,WEAT2,7,bias_mitigation,1.0,True,2.0,0.6974523663520813,0.948493480682373,-35.994017124176025,SteeringVec_base_en_WEAT2_layer7_coef2.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,True,-2.0,0.7736055254936218,0.9468486905097961,-22.394251823425293,SteeringVec_base_en_WEAT2_layer9_coef-2.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,True,-1.0,0.7736055254936218,0.9456332921981812,-22.23714292049408,SteeringVec_base_en_WEAT2_layer9_coef-1.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,False,0.0,0.7736055254936218,0.944831907749176,-22.13355153799057,SteeringVec_base_en_WEAT2_layer9_coef0.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,True,1.0,0.7736055254936218,0.9445344805717468,-22.095105051994324,SteeringVec_base_en_WEAT2_layer9_coef1.0
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,True,1.6,0.7736055254936218,0.9446204900741577,-22.106222808361053,SteeringVec_base_en_WEAT2_layer9_coef1.6
meta-llama/Llama-3.2-1B,base,en,WEAT2,9,bias_mitigation,0.99,True,2.0,0.7736055254936218,0.9447914958000183,-22.128328680992126,SteeringVec_base_en_WEAT2_layer9_coef2.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,0,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer0
meta-llama/Llama-3.2-1B,base,en,WEAT6,1,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer1
meta-llama/Llama-3.2-1B,base,en,WEAT6,2,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer2
meta-llama/Llama-3.2-1B,base,en,WEAT6,3,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer3
meta-llama/Llama-3.2-1B,base,en,WEAT6,4,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer4
meta-llama/Llama-3.2-1B,base,en,WEAT6,5,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer5
meta-llama/Llama-3.2-1B,base,en,WEAT6,6,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer6
meta-llama/Llama-3.2-1B,base,en,WEAT6,7,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer7
meta-llama/Llama-3.2-1B,base,en,WEAT6,8,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer8
meta-llama/Llama-3.2-1B,base,en,WEAT6,9,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer9
meta-llama/Llama-3.2-1B,base,en,WEAT6,10,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer10
meta-llama/Llama-3.2-1B,base,en,WEAT6,11,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer11
meta-llama/Llama-3.2-1B,base,en,WEAT6,12,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer12
meta-llama/Llama-3.2-1B,base,en,WEAT6,13,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer13
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer14
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer15
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,True,-2.0,0.6612696647644043,0.8308449983596802,-25.64390003681183,SteeringVec_base_en_WEAT6_layer15_coef-2.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,True,-1.0,0.6612696647644043,0.8306344747543335,-25.612065196037292,SteeringVec_base_en_WEAT6_layer15_coef-1.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,False,0.0,0.6612696647644043,0.8305320143699646,-25.59657096862793,SteeringVec_base_en_WEAT6_layer15_coef0.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,True,1.0,0.6612696647644043,0.8305280804634094,-25.595974922180176,SteeringVec_base_en_WEAT6_layer15_coef1.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,True,1.6,0.6612696647644043,0.8305661082267761,-25.601726770401,SteeringVec_base_en_WEAT6_layer15_coef1.6
meta-llama/Llama-3.2-1B,base,en,WEAT6,15,bias_mitigation,1.0,True,2.0,0.6612696647644043,0.8306114077568054,-25.608575344085693,SteeringVec_base_en_WEAT6_layer15_coef2.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,True,-2.0,0.6044296026229858,0.8311258554458618,-37.50581443309784,SteeringVec_base_en_WEAT6_layer14_coef-2.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,True,-1.0,0.6044296026229858,0.8308959007263184,-37.467771768569946,SteeringVec_base_en_WEAT6_layer14_coef-1.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,False,0.0,0.6044296026229858,0.8305320143699646,-37.40756809711456,SteeringVec_base_en_WEAT6_layer14_coef0.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,True,1.0,0.6044296026229858,0.8300424814224243,-37.32657730579376,SteeringVec_base_en_WEAT6_layer14_coef1.0
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,True,1.6,0.6044296026229858,0.8297032117843628,-37.27044463157654,SteeringVec_base_en_WEAT6_layer14_coef1.6
meta-llama/Llama-3.2-1B,base,en,WEAT6,14,bias_mitigation,1.0,True,2.0,0.6044296026229858,0.8294366002082825,-37.22633719444275,SteeringVec_base_en_WEAT6_layer14_coef2.0
