model_id,model_type,language,weat_category,layer_idx,phase,linear_separability,steering_vector_applied,coefficient,baseline_bias,steered_bias,bias_reduction_percent,comments
facebook/MobileLLM-125M,base,en,WEAT1,28,separability_analysis,0.73,False,0.0,,,,LinearSep_base_en_WEAT1_layer28
facebook/MobileLLM-125M,base,en,WEAT1,29,separability_analysis,0.7,False,0.0,,,,LinearSep_base_en_WEAT1_layer29
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,True,-2.0,0.5680326223373413,0.859998881816864,-51.399558782577515,SteeringVec_base_en_WEAT1_layer11_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,True,-1.0,0.5680326223373413,0.8554311394691467,-50.59542655944824,SteeringVec_base_en_WEAT1_layer11_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,False,0.0,0.5680326223373413,0.8507264852523804,-49.76718723773956,SteeringVec_base_en_WEAT1_layer11_coef0.0
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,True,1.0,0.5680326223373413,0.8454322814941406,-48.835164308547974,SteeringVec_base_en_WEAT1_layer11_coef1.0
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,True,1.6,0.5680326223373413,0.8416804671287537,-48.174670338630676,SteeringVec_base_en_WEAT1_layer11_coef1.6
facebook/MobileLLM-125M,base,en,WEAT1,11,bias_mitigation,0.94,True,2.0,0.5680326223373413,0.8388096690177917,-47.66927659511566,SteeringVec_base_en_WEAT1_layer11_coef2.0
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,True,-2.0,0.4907574951648712,0.8574635982513428,-74.72246885299683,SteeringVec_base_en_WEAT1_layer10_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,True,-1.0,0.4907574951648712,0.8540125489234924,-74.01925921440125,SteeringVec_base_en_WEAT1_layer10_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,False,0.0,0.4907574951648712,0.8507264852523804,-73.34966659545898,SteeringVec_base_en_WEAT1_layer10_coef0.0
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,True,1.0,0.4907574951648712,0.8463841080665588,-72.46483564376831,SteeringVec_base_en_WEAT1_layer10_coef1.0
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,True,1.6,0.4907574951648712,0.8427690267562866,-71.72820568084717,SteeringVec_base_en_WEAT1_layer10_coef1.6
facebook/MobileLLM-125M,base,en,WEAT1,10,bias_mitigation,0.94,True,2.0,0.4907574951648712,0.8397173285484314,-71.10636830329895,SteeringVec_base_en_WEAT1_layer10_coef2.0
facebook/MobileLLM-125M,base,en,WEAT2,0,separability_analysis,0.58,False,0.0,,,,LinearSep_base_en_WEAT2_layer0
facebook/MobileLLM-125M,base,en,WEAT2,1,separability_analysis,0.76,False,0.0,,,,LinearSep_base_en_WEAT2_layer1
facebook/MobileLLM-125M,base,en,WEAT2,2,separability_analysis,0.74,False,0.0,,,,LinearSep_base_en_WEAT2_layer2
facebook/MobileLLM-125M,base,en,WEAT2,3,separability_analysis,0.74,False,0.0,,,,LinearSep_base_en_WEAT2_layer3
facebook/MobileLLM-125M,base,en,WEAT2,4,separability_analysis,0.82,False,0.0,,,,LinearSep_base_en_WEAT2_layer4
facebook/MobileLLM-125M,base,en,WEAT2,5,separability_analysis,0.82,False,0.0,,,,LinearSep_base_en_WEAT2_layer5
facebook/MobileLLM-125M,base,en,WEAT2,6,separability_analysis,0.82,False,0.0,,,,LinearSep_base_en_WEAT2_layer6
facebook/MobileLLM-125M,base,en,WEAT2,7,separability_analysis,0.85,False,0.0,,,,LinearSep_base_en_WEAT2_layer7
facebook/MobileLLM-125M,base,en,WEAT2,8,separability_analysis,0.91,False,0.0,,,,LinearSep_base_en_WEAT2_layer8
facebook/MobileLLM-125M,base,en,WEAT2,9,separability_analysis,0.89,False,0.0,,,,LinearSep_base_en_WEAT2_layer9
facebook/MobileLLM-125M,base,en,WEAT2,10,separability_analysis,0.79,False,0.0,,,,LinearSep_base_en_WEAT2_layer10
facebook/MobileLLM-125M,base,en,WEAT2,11,separability_analysis,0.76,False,0.0,,,,LinearSep_base_en_WEAT2_layer11
facebook/MobileLLM-125M,base,en,WEAT2,12,separability_analysis,0.78,False,0.0,,,,LinearSep_base_en_WEAT2_layer12
facebook/MobileLLM-125M,base,en,WEAT2,13,separability_analysis,0.79,False,0.0,,,,LinearSep_base_en_WEAT2_layer13
facebook/MobileLLM-125M,base,en,WEAT2,14,separability_analysis,0.77,False,0.0,,,,LinearSep_base_en_WEAT2_layer14
facebook/MobileLLM-125M,base,en,WEAT2,15,separability_analysis,0.79,False,0.0,,,,LinearSep_base_en_WEAT2_layer15
facebook/MobileLLM-125M,base,en,WEAT2,16,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer16
facebook/MobileLLM-125M,base,en,WEAT2,17,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT2_layer17
facebook/MobileLLM-125M,base,en,WEAT2,18,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT2_layer18
facebook/MobileLLM-125M,base,en,WEAT2,19,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer19
facebook/MobileLLM-125M,base,en,WEAT2,20,separability_analysis,0.8,False,0.0,,,,LinearSep_base_en_WEAT2_layer20
facebook/MobileLLM-125M,base,en,WEAT2,21,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer21
facebook/MobileLLM-125M,base,en,WEAT2,22,separability_analysis,0.84,False,0.0,,,,LinearSep_base_en_WEAT2_layer22
facebook/MobileLLM-125M,base,en,WEAT2,23,separability_analysis,0.81,False,0.0,,,,LinearSep_base_en_WEAT2_layer23
facebook/MobileLLM-125M,base,en,WEAT2,24,separability_analysis,0.79,False,0.0,,,,LinearSep_base_en_WEAT2_layer24
facebook/MobileLLM-125M,base,en,WEAT2,25,separability_analysis,0.7,False,0.0,,,,LinearSep_base_en_WEAT2_layer25
facebook/MobileLLM-125M,base,en,WEAT2,26,separability_analysis,0.66,False,0.0,,,,LinearSep_base_en_WEAT2_layer26
facebook/MobileLLM-125M,base,en,WEAT2,27,separability_analysis,0.67,False,0.0,,,,LinearSep_base_en_WEAT2_layer27
facebook/MobileLLM-125M,base,en,WEAT2,28,separability_analysis,0.66,False,0.0,,,,LinearSep_base_en_WEAT2_layer28
facebook/MobileLLM-125M,base,en,WEAT2,29,separability_analysis,0.72,False,0.0,,,,LinearSep_base_en_WEAT2_layer29
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,True,-2.0,0.46966034173965454,0.8516083359718323,-81.324303150177,SteeringVec_base_en_WEAT2_layer8_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,True,-1.0,0.46966034173965454,0.8422396183013916,-79.329514503479,SteeringVec_base_en_WEAT2_layer8_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,False,0.0,0.46966034173965454,0.833373486995697,-77.44174003601074,SteeringVec_base_en_WEAT2_layer8_coef0.0
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,True,1.0,0.46966034173965454,0.8243143558502197,-75.51287412643433,SteeringVec_base_en_WEAT2_layer8_coef1.0
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,True,1.6,0.46966034173965454,0.8183823227882385,-74.24982190132141,SteeringVec_base_en_WEAT2_layer8_coef1.6
facebook/MobileLLM-125M,base,en,WEAT2,8,bias_mitigation,0.91,True,2.0,0.46966034173965454,0.8141980171203613,-73.35890531539917,SteeringVec_base_en_WEAT2_layer8_coef2.0
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,True,-2.0,0.4853288531303406,0.8367424607276917,-72.40731716156006,SteeringVec_base_en_WEAT2_layer9_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,True,-1.0,0.4853288531303406,0.8347490429878235,-71.99658155441284,SteeringVec_base_en_WEAT2_layer9_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,False,0.0,0.4853288531303406,0.833373486995697,-71.71315550804138,SteeringVec_base_en_WEAT2_layer9_coef0.0
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,True,1.0,0.4853288531303406,0.83155357837677,-71.33817076683044,SteeringVec_base_en_WEAT2_layer9_coef1.0
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,True,1.6,0.4853288531303406,0.8297948241233826,-70.97578644752502,SteeringVec_base_en_WEAT2_layer9_coef1.6
facebook/MobileLLM-125M,base,en,WEAT2,9,bias_mitigation,0.89,True,2.0,0.4853288531303406,0.8281999230384827,-70.64716219902039,SteeringVec_base_en_WEAT2_layer9_coef2.0
facebook/MobileLLM-125M,base,en,WEAT6,0,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer0
facebook/MobileLLM-125M,base,en,WEAT6,1,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer1
facebook/MobileLLM-125M,base,en,WEAT6,2,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer2
facebook/MobileLLM-125M,base,en,WEAT6,3,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer3
facebook/MobileLLM-125M,base,en,WEAT6,4,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer4
facebook/MobileLLM-125M,base,en,WEAT6,5,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer5
facebook/MobileLLM-125M,base,en,WEAT6,6,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer6
facebook/MobileLLM-125M,base,en,WEAT6,7,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer7
facebook/MobileLLM-125M,base,en,WEAT6,8,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer8
facebook/MobileLLM-125M,base,en,WEAT6,9,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer9
facebook/MobileLLM-125M,base,en,WEAT6,10,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer10
facebook/MobileLLM-125M,base,en,WEAT6,11,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer11
facebook/MobileLLM-125M,base,en,WEAT6,12,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer12
facebook/MobileLLM-125M,base,en,WEAT6,13,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer13
facebook/MobileLLM-125M,base,en,WEAT6,14,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer14
facebook/MobileLLM-125M,base,en,WEAT6,15,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer15
facebook/MobileLLM-125M,base,en,WEAT6,16,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer16
facebook/MobileLLM-125M,base,en,WEAT6,17,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer17
facebook/MobileLLM-125M,base,en,WEAT6,18,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer18
facebook/MobileLLM-125M,base,en,WEAT6,19,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer19
facebook/MobileLLM-125M,base,en,WEAT6,20,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer20
facebook/MobileLLM-125M,base,en,WEAT6,21,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer21
facebook/MobileLLM-125M,base,en,WEAT6,22,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer22
facebook/MobileLLM-125M,base,en,WEAT6,23,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer23
facebook/MobileLLM-125M,base,en,WEAT6,24,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer24
facebook/MobileLLM-125M,base,en,WEAT6,25,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer25
facebook/MobileLLM-125M,base,en,WEAT6,26,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer26
facebook/MobileLLM-125M,base,en,WEAT6,27,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer27
facebook/MobileLLM-125M,base,en,WEAT6,28,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer28
facebook/MobileLLM-125M,base,en,WEAT6,29,separability_analysis,1.0,False,0.0,,,,LinearSep_base_en_WEAT6_layer29
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,True,-2.0,0.7404837608337402,0.5982010364532471,19.21483427286148,SteeringVec_base_en_WEAT6_layer29_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,True,-1.0,0.7404837608337402,0.6016103625297546,18.754415214061737,SteeringVec_base_en_WEAT6_layer29_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,False,0.0,0.7404837608337402,0.6052369475364685,18.264655768871307,SteeringVec_base_en_WEAT6_layer29_coef0.0
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,True,1.0,0.7404837608337402,0.609049916267395,17.74972677230835,SteeringVec_base_en_WEAT6_layer29_coef1.0
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,True,1.6,0.7404837608337402,0.611407458782196,17.4313485622406,SteeringVec_base_en_WEAT6_layer29_coef1.6
facebook/MobileLLM-125M,base,en,WEAT6,29,bias_mitigation,1.0,True,2.0,0.7404837608337402,0.6129636764526367,17.221185564994812,SteeringVec_base_en_WEAT6_layer29_coef2.0
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,True,-2.0,0.707965612411499,0.5993619561195374,15.340244770050049,SteeringVec_base_en_WEAT6_layer28_coef-2.0
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,True,-1.0,0.707965612411499,0.6022136211395264,14.937447011470795,SteeringVec_base_en_WEAT6_layer28_coef-1.0
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,False,0.0,0.707965612411499,0.6052369475364685,14.510403573513031,SteeringVec_base_en_WEAT6_layer28_coef0.0
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,True,1.0,0.707965612411499,0.6085108518600464,14.047965407371521,SteeringVec_base_en_WEAT6_layer28_coef1.0
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,True,1.6,0.707965612411499,0.6106487512588501,13.74598741531372,SteeringVec_base_en_WEAT6_layer28_coef1.6
facebook/MobileLLM-125M,base,en,WEAT6,28,bias_mitigation,1.0,True,2.0,0.707965612411499,0.612067461013794,13.545595109462738,SteeringVec_base_en_WEAT6_layer28_coef2.0
