model_id,language,weat_category_id,layer_idx,SEAT_score,comments
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,8,0.786737,SEAT_finetuned_English_WEAT2_layer8
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,9,0.6966289,SEAT_finetuned_English_WEAT2_layer9
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,10,0.8511189,SEAT_finetuned_English_WEAT2_layer10
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,11,1.2897314,SEAT_finetuned_English_WEAT2_layer11
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,12,0.75455856,SEAT_finetuned_English_WEAT2_layer12
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,13,1.238977,SEAT_finetuned_English_WEAT2_layer13
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,14,1.603636,SEAT_finetuned_English_WEAT2_layer14
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,15,1.6015685,SEAT_finetuned_English_WEAT2_layer15
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,16,1.6410924,SEAT_finetuned_English_WEAT2_layer16
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT2,17,1.5846871,SEAT_finetuned_English_WEAT2_layer17
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,0,-0.45075044,SEAT_finetuned_English_WEAT6_layer0
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,1,1.1295241,SEAT_finetuned_English_WEAT6_layer1
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,2,1.464164,SEAT_finetuned_English_WEAT6_layer2
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,3,1.5789225,SEAT_finetuned_English_WEAT6_layer3
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,4,1.6266408,SEAT_finetuned_English_WEAT6_layer4
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,5,1.5338643,SEAT_finetuned_English_WEAT6_layer5
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,6,1.5922458,SEAT_finetuned_English_WEAT6_layer6
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,7,1.7248913,SEAT_finetuned_English_WEAT6_layer7
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,8,1.6812356,SEAT_finetuned_English_WEAT6_layer8
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,9,1.5415025,SEAT_finetuned_English_WEAT6_layer9
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,10,1.2888402,SEAT_finetuned_English_WEAT6_layer10
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,11,1.3821714,SEAT_finetuned_English_WEAT6_layer11
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,12,1.1396911,SEAT_finetuned_English_WEAT6_layer12
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,13,1.4472737,SEAT_finetuned_English_WEAT6_layer13
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,14,1.6631647,SEAT_finetuned_English_WEAT6_layer14
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,15,1.7352148,SEAT_finetuned_English_WEAT6_layer15
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,16,1.7402649,SEAT_finetuned_English_WEAT6_layer16
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,English,WEAT6,17,1.7635813,SEAT_finetuned_English_WEAT6_layer17
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,0,0.3838188,SEAT_finetuned_Hindi_WEAT1_layer0
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,1,0.21866165,SEAT_finetuned_Hindi_WEAT1_layer1
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,2,0.33946794,SEAT_finetuned_Hindi_WEAT1_layer2
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,3,0.3891477,SEAT_finetuned_Hindi_WEAT1_layer3
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,4,0.4059014,SEAT_finetuned_Hindi_WEAT1_layer4
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,5,0.4872298,SEAT_finetuned_Hindi_WEAT1_layer5
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,6,0.51500636,SEAT_finetuned_Hindi_WEAT1_layer6
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,7,0.53090274,SEAT_finetuned_Hindi_WEAT1_layer7
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,8,0.34881994,SEAT_finetuned_Hindi_WEAT1_layer8
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,9,0.25581124,SEAT_finetuned_Hindi_WEAT1_layer9
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,10,0.31290093,SEAT_finetuned_Hindi_WEAT1_layer10
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,11,0.33348486,SEAT_finetuned_Hindi_WEAT1_layer11
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,12,0.4351974,SEAT_finetuned_Hindi_WEAT1_layer12
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,13,0.43743452,SEAT_finetuned_Hindi_WEAT1_layer13
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,14,0.50319177,SEAT_finetuned_Hindi_WEAT1_layer14
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,15,0.42772913,SEAT_finetuned_Hindi_WEAT1_layer15
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,16,0.5332346,SEAT_finetuned_Hindi_WEAT1_layer16
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,17,0.3450737,SEAT_finetuned_Hindi_WEAT1_layer17
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,0,0.7984115,SEAT_finetuned_Hindi_WEAT2_layer0
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,1,0.6379296,SEAT_finetuned_Hindi_WEAT2_layer1
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,2,0.6975107,SEAT_finetuned_Hindi_WEAT2_layer2
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,3,0.77780694,SEAT_finetuned_Hindi_WEAT2_layer3
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,4,0.8188901,SEAT_finetuned_Hindi_WEAT2_layer4
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,5,0.9134667,SEAT_finetuned_Hindi_WEAT2_layer5
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,6,1.0065016,SEAT_finetuned_Hindi_WEAT2_layer6
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,7,1.1312612,SEAT_finetuned_Hindi_WEAT2_layer7
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,8,1.070685,SEAT_finetuned_Hindi_WEAT2_layer8
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,9,0.9414671,SEAT_finetuned_Hindi_WEAT2_layer9
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,10,0.9703719,SEAT_finetuned_Hindi_WEAT2_layer10
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,11,0.99221724,SEAT_finetuned_Hindi_WEAT2_layer11
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,12,1.0730131,SEAT_finetuned_Hindi_WEAT2_layer12
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,13,1.0406706,SEAT_finetuned_Hindi_WEAT2_layer13
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,14,1.1387548,SEAT_finetuned_Hindi_WEAT2_layer14
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,15,1.0997789,SEAT_finetuned_Hindi_WEAT2_layer15
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,16,1.1372159,SEAT_finetuned_Hindi_WEAT2_layer16
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,17,1.0710562,SEAT_finetuned_Hindi_WEAT2_layer17
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,0,-0.1597099,SEAT_finetuned_Hindi_WEAT6_layer0
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,1,-0.11116543,SEAT_finetuned_Hindi_WEAT6_layer1
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,2,-0.17043671,SEAT_finetuned_Hindi_WEAT6_layer2
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,3,-0.21510765,SEAT_finetuned_Hindi_WEAT6_layer3
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,4,-0.14046672,SEAT_finetuned_Hindi_WEAT6_layer4
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,5,-0.0859413,SEAT_finetuned_Hindi_WEAT6_layer5
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,6,0.17521971,SEAT_finetuned_Hindi_WEAT6_layer6
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,7,0.26047614,SEAT_finetuned_Hindi_WEAT6_layer7
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,8,0.11533498,SEAT_finetuned_Hindi_WEAT6_layer8
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,9,-0.041370917,SEAT_finetuned_Hindi_WEAT6_layer9
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,10,0.0053214035,SEAT_finetuned_Hindi_WEAT6_layer10
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,11,0.04671326,SEAT_finetuned_Hindi_WEAT6_layer11
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,12,0.040279556,SEAT_finetuned_Hindi_WEAT6_layer12
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,13,0.13635793,SEAT_finetuned_Hindi_WEAT6_layer13
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,14,0.44294056,SEAT_finetuned_Hindi_WEAT6_layer14
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,15,0.52442807,SEAT_finetuned_Hindi_WEAT6_layer15
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,16,0.49216145,SEAT_finetuned_Hindi_WEAT6_layer16
Debk/gemma-2b-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,17,0.6735605,SEAT_finetuned_Hindi_WEAT6_layer17
