model_id,language,weat_category_id,layer_idx,SEAT_score,comments
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,13,1.1061585,SEAT_finetuned_English_WEAT1_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,14,1.1419786,SEAT_finetuned_English_WEAT1_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,15,1.0358086,SEAT_finetuned_English_WEAT1_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,16,1.1368818,SEAT_finetuned_English_WEAT1_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,17,1.1751213,SEAT_finetuned_English_WEAT1_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,18,1.0967314,SEAT_finetuned_English_WEAT1_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,19,1.1494851,SEAT_finetuned_English_WEAT1_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,20,1.0778601,SEAT_finetuned_English_WEAT1_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,21,1.2776282,SEAT_finetuned_English_WEAT1_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,22,1.4155272,SEAT_finetuned_English_WEAT1_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,23,1.3469797,SEAT_finetuned_English_WEAT1_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,24,1.3612123,SEAT_finetuned_English_WEAT1_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,25,1.4504114,SEAT_finetuned_English_WEAT1_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,26,1.2393458,SEAT_finetuned_English_WEAT1_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT1,27,1.6159267,SEAT_finetuned_English_WEAT1_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,0,0.62544173,SEAT_finetuned_English_WEAT2_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,1,0.86320704,SEAT_finetuned_English_WEAT2_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,2,0.4871908,SEAT_finetuned_English_WEAT2_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,3,0.6427463,SEAT_finetuned_English_WEAT2_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,4,0.82104665,SEAT_finetuned_English_WEAT2_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,5,0.87856084,SEAT_finetuned_English_WEAT2_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,6,1.0137146,SEAT_finetuned_English_WEAT2_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,7,0.9918865,SEAT_finetuned_English_WEAT2_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,8,1.0553149,SEAT_finetuned_English_WEAT2_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,9,1.0929384,SEAT_finetuned_English_WEAT2_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,10,0.8227734,SEAT_finetuned_English_WEAT2_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,11,1.0723386,SEAT_finetuned_English_WEAT2_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,12,1.0974238,SEAT_finetuned_English_WEAT2_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,13,1.0441005,SEAT_finetuned_English_WEAT2_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,14,1.0274075,SEAT_finetuned_English_WEAT2_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,15,0.9757879,SEAT_finetuned_English_WEAT2_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,16,1.1584516,SEAT_finetuned_English_WEAT2_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,17,1.1825715,SEAT_finetuned_English_WEAT2_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,18,1.1496536,SEAT_finetuned_English_WEAT2_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,19,1.1795518,SEAT_finetuned_English_WEAT2_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,20,1.2039734,SEAT_finetuned_English_WEAT2_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,21,1.2415618,SEAT_finetuned_English_WEAT2_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,22,1.3700768,SEAT_finetuned_English_WEAT2_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,23,1.2759594,SEAT_finetuned_English_WEAT2_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,24,1.2772069,SEAT_finetuned_English_WEAT2_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,25,1.2379044,SEAT_finetuned_English_WEAT2_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,26,1.1779414,SEAT_finetuned_English_WEAT2_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT2,27,1.5277144,SEAT_finetuned_English_WEAT2_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,0,0.7748519,SEAT_finetuned_English_WEAT6_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,1,1.2772579,SEAT_finetuned_English_WEAT6_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,2,1.2102673,SEAT_finetuned_English_WEAT6_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,3,0.94083196,SEAT_finetuned_English_WEAT6_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,4,0.9162989,SEAT_finetuned_English_WEAT6_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,5,0.9070619,SEAT_finetuned_English_WEAT6_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,6,0.8769443,SEAT_finetuned_English_WEAT6_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,7,0.8820807,SEAT_finetuned_English_WEAT6_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,8,0.8757148,SEAT_finetuned_English_WEAT6_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,9,0.9833903,SEAT_finetuned_English_WEAT6_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,10,0.9518839,SEAT_finetuned_English_WEAT6_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,11,0.9741346,SEAT_finetuned_English_WEAT6_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,12,0.9971162,SEAT_finetuned_English_WEAT6_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,13,0.98699176,SEAT_finetuned_English_WEAT6_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,14,0.9949729,SEAT_finetuned_English_WEAT6_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,15,0.95213646,SEAT_finetuned_English_WEAT6_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,16,0.9730242,SEAT_finetuned_English_WEAT6_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,17,0.9887863,SEAT_finetuned_English_WEAT6_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,18,1.0099472,SEAT_finetuned_English_WEAT6_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,19,1.0374836,SEAT_finetuned_English_WEAT6_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,20,1.0390594,SEAT_finetuned_English_WEAT6_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,21,1.0983484,SEAT_finetuned_English_WEAT6_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,22,1.4646612,SEAT_finetuned_English_WEAT6_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,23,1.5685039,SEAT_finetuned_English_WEAT6_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,24,1.6650274,SEAT_finetuned_English_WEAT6_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,25,1.7241286,SEAT_finetuned_English_WEAT6_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,26,1.7576519,SEAT_finetuned_English_WEAT6_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,English,WEAT6,27,1.704786,SEAT_finetuned_English_WEAT6_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,0,0.25131348,SEAT_finetuned_Hindi_WEAT1_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,1,0.182074,SEAT_finetuned_Hindi_WEAT1_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,2,0.36085317,SEAT_finetuned_Hindi_WEAT1_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,3,0.36553463,SEAT_finetuned_Hindi_WEAT1_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,4,0.36550584,SEAT_finetuned_Hindi_WEAT1_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,5,0.38183787,SEAT_finetuned_Hindi_WEAT1_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,6,0.34565035,SEAT_finetuned_Hindi_WEAT1_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,7,0.44891584,SEAT_finetuned_Hindi_WEAT1_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,8,0.4488273,SEAT_finetuned_Hindi_WEAT1_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,9,0.4777334,SEAT_finetuned_Hindi_WEAT1_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,10,0.50124156,SEAT_finetuned_Hindi_WEAT1_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,11,0.54385024,SEAT_finetuned_Hindi_WEAT1_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,12,0.632599,SEAT_finetuned_Hindi_WEAT1_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,13,0.5759556,SEAT_finetuned_Hindi_WEAT1_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,14,0.6373503,SEAT_finetuned_Hindi_WEAT1_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,15,0.608027,SEAT_finetuned_Hindi_WEAT1_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,16,0.6873161,SEAT_finetuned_Hindi_WEAT1_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,17,0.67790926,SEAT_finetuned_Hindi_WEAT1_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,18,0.7000146,SEAT_finetuned_Hindi_WEAT1_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,19,0.69400835,SEAT_finetuned_Hindi_WEAT1_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,20,0.5849299,SEAT_finetuned_Hindi_WEAT1_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,21,0.5919222,SEAT_finetuned_Hindi_WEAT1_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,22,0.63355154,SEAT_finetuned_Hindi_WEAT1_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,23,0.6129451,SEAT_finetuned_Hindi_WEAT1_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,24,0.6011394,SEAT_finetuned_Hindi_WEAT1_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,25,0.6738683,SEAT_finetuned_Hindi_WEAT1_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,26,0.640441,SEAT_finetuned_Hindi_WEAT1_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT1,27,0.6960734,SEAT_finetuned_Hindi_WEAT1_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,0,0.37148175,SEAT_finetuned_Hindi_WEAT2_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,1,0.46722168,SEAT_finetuned_Hindi_WEAT2_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,2,0.48845366,SEAT_finetuned_Hindi_WEAT2_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,3,0.54160255,SEAT_finetuned_Hindi_WEAT2_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,4,0.59656876,SEAT_finetuned_Hindi_WEAT2_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,5,0.5243525,SEAT_finetuned_Hindi_WEAT2_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,6,0.57420295,SEAT_finetuned_Hindi_WEAT2_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,7,0.47527176,SEAT_finetuned_Hindi_WEAT2_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,8,0.5286212,SEAT_finetuned_Hindi_WEAT2_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,9,0.4946177,SEAT_finetuned_Hindi_WEAT2_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,10,0.5466077,SEAT_finetuned_Hindi_WEAT2_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,11,0.5897618,SEAT_finetuned_Hindi_WEAT2_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,12,0.6486821,SEAT_finetuned_Hindi_WEAT2_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,13,0.58103836,SEAT_finetuned_Hindi_WEAT2_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,14,0.6089678,SEAT_finetuned_Hindi_WEAT2_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,15,0.6130215,SEAT_finetuned_Hindi_WEAT2_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,16,0.6547733,SEAT_finetuned_Hindi_WEAT2_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,17,0.6545251,SEAT_finetuned_Hindi_WEAT2_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,18,0.6818748,SEAT_finetuned_Hindi_WEAT2_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,19,0.68918604,SEAT_finetuned_Hindi_WEAT2_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,20,0.7064017,SEAT_finetuned_Hindi_WEAT2_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,21,0.752565,SEAT_finetuned_Hindi_WEAT2_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,22,0.6897512,SEAT_finetuned_Hindi_WEAT2_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,23,0.7592331,SEAT_finetuned_Hindi_WEAT2_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,24,0.731978,SEAT_finetuned_Hindi_WEAT2_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,25,0.7187719,SEAT_finetuned_Hindi_WEAT2_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,26,0.7662921,SEAT_finetuned_Hindi_WEAT2_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,27,0.74061006,SEAT_finetuned_Hindi_WEAT2_layer27
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,0,-0.5135081,SEAT_finetuned_Hindi_WEAT6_layer0
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,1,-0.7328299,SEAT_finetuned_Hindi_WEAT6_layer1
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,2,-0.16234805,SEAT_finetuned_Hindi_WEAT6_layer2
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,3,-0.21879068,SEAT_finetuned_Hindi_WEAT6_layer3
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,4,-0.2516528,SEAT_finetuned_Hindi_WEAT6_layer4
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,5,-0.20285222,SEAT_finetuned_Hindi_WEAT6_layer5
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,6,-0.22745779,SEAT_finetuned_Hindi_WEAT6_layer6
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,7,-0.20627393,SEAT_finetuned_Hindi_WEAT6_layer7
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,8,-0.15448162,SEAT_finetuned_Hindi_WEAT6_layer8
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,9,-0.16358364,SEAT_finetuned_Hindi_WEAT6_layer9
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,10,-0.23971015,SEAT_finetuned_Hindi_WEAT6_layer10
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,11,-0.30851904,SEAT_finetuned_Hindi_WEAT6_layer11
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,12,-0.4785321,SEAT_finetuned_Hindi_WEAT6_layer12
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,13,-0.37137687,SEAT_finetuned_Hindi_WEAT6_layer13
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,14,-0.40811914,SEAT_finetuned_Hindi_WEAT6_layer14
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,15,-0.42866307,SEAT_finetuned_Hindi_WEAT6_layer15
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,16,-0.49055782,SEAT_finetuned_Hindi_WEAT6_layer16
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,17,-0.5096649,SEAT_finetuned_Hindi_WEAT6_layer17
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,18,-0.38129866,SEAT_finetuned_Hindi_WEAT6_layer18
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,19,-0.37468088,SEAT_finetuned_Hindi_WEAT6_layer19
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,20,-0.38657022,SEAT_finetuned_Hindi_WEAT6_layer20
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,21,-0.39817885,SEAT_finetuned_Hindi_WEAT6_layer21
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,22,-0.2932876,SEAT_finetuned_Hindi_WEAT6_layer22
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,23,-0.29251117,SEAT_finetuned_Hindi_WEAT6_layer23
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,24,-0.33571234,SEAT_finetuned_Hindi_WEAT6_layer24
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,25,-0.40159103,SEAT_finetuned_Hindi_WEAT6_layer25
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,26,-0.44822806,SEAT_finetuned_Hindi_WEAT6_layer26
Debk/Qwen2.5-1.5B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,27,-0.534858,SEAT_finetuned_Hindi_WEAT6_layer27
