model_id,language,weat_category_id,layer_idx,SEAT_score,comments
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,4,1.2708758,SEAT_finetuned_Hindi_WEAT2_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,5,1.2823006,SEAT_finetuned_Hindi_WEAT2_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,6,1.342968,SEAT_finetuned_Hindi_WEAT2_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,7,1.3950028,SEAT_finetuned_Hindi_WEAT2_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,8,1.3012987,SEAT_finetuned_Hindi_WEAT2_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,9,1.3194815,SEAT_finetuned_Hindi_WEAT2_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,10,1.2845626,SEAT_finetuned_Hindi_WEAT2_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,11,1.3287125,SEAT_finetuned_Hindi_WEAT2_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,12,1.3141043,SEAT_finetuned_Hindi_WEAT2_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,13,1.2208956,SEAT_finetuned_Hindi_WEAT2_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,14,1.324153,SEAT_finetuned_Hindi_WEAT2_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT2,15,1.3199604,SEAT_finetuned_Hindi_WEAT2_layer15
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,0,0.15824987,SEAT_finetuned_Hindi_WEAT6_layer0
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,1,-0.1380136,SEAT_finetuned_Hindi_WEAT6_layer1
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,2,-0.15448788,SEAT_finetuned_Hindi_WEAT6_layer2
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,3,0.13195613,SEAT_finetuned_Hindi_WEAT6_layer3
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,4,-0.010427417,SEAT_finetuned_Hindi_WEAT6_layer4
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,5,0.1136796,SEAT_finetuned_Hindi_WEAT6_layer5
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,6,0.6116925,SEAT_finetuned_Hindi_WEAT6_layer6
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,7,0.9863338,SEAT_finetuned_Hindi_WEAT6_layer7
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,8,1.0867107,SEAT_finetuned_Hindi_WEAT6_layer8
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,9,0.6272041,SEAT_finetuned_Hindi_WEAT6_layer9
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,10,1.0422213,SEAT_finetuned_Hindi_WEAT6_layer10
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,11,0.9913366,SEAT_finetuned_Hindi_WEAT6_layer11
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,12,0.86974204,SEAT_finetuned_Hindi_WEAT6_layer12
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,13,0.83744067,SEAT_finetuned_Hindi_WEAT6_layer13
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,14,0.7301529,SEAT_finetuned_Hindi_WEAT6_layer14
Debk/Llama-3.2-1B-finetuned-alpaca-hindi-bengali_full,Hindi,WEAT6,15,0.7301063,SEAT_finetuned_Hindi_WEAT6_layer15
