model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,4,layer_4,0.1010577392578125,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,5,layer_5,0.09905517578124999,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,6,layer_6,0.0977203369140625,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,7,layer_7,0.09867309570312502,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,8,layer_8,0.0989947509765625,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,9,layer_9,0.09719604492187502,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,10,layer_10,0.09921508789062498,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,11,layer_11,0.10161132812500001,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,12,layer_12,0.106640625,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,13,layer_13,0.10952026367187498,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,14,layer_14,0.134344482421875,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT1,15,layer_15,0.17258300781250002,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,0,layer_0,0.003608093261718747,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,1,layer_1,0.025349121093749996,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,2,layer_2,0.027371215820312503,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,3,layer_3,0.028471069335937495,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,4,layer_4,0.025538940429687507,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,5,layer_5,0.02533447265625001,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,6,layer_6,0.026337890624999995,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,7,layer_7,0.027838134765625,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,8,layer_8,0.028193359374999994,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,9,layer_9,0.027662963867187508,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,10,layer_10,0.030500488281250022,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,11,layer_11,0.030917968750000014,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,12,layer_12,0.03434326171874998,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,13,layer_13,0.03756958007812499,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,14,layer_14,0.049130859374999995,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT2,15,layer_15,0.08273193359375003,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,0,layer_0,0.0035453033447265642,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,1,layer_1,0.011992492675781253,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,2,layer_2,0.011931762695312499,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,3,layer_3,0.012782592773437495,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,4,layer_4,0.013661499023437496,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,5,layer_5,0.012982177734375001,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,6,layer_6,0.013430480957031256,0.0,0.0,False
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,7,layer_7,0.014219360351562505,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,8,layer_8,0.013915405273437513,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,9,layer_9,0.01799987792968749,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,10,layer_10,0.02139648437499999,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,11,layer_11,0.023175048828125003,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,12,layer_12,0.02464965820312499,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,13,layer_13,0.03241455078124998,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,14,layer_14,0.036069335937500016,0.0,0.0,True
DebK/Llama-3.2-1B-finetuned-alpaca-hindi_full,finetuned,hi,WEAT6,15,layer_15,0.05539794921875001,0.0,0.0,True
