model_id,model_type,language,weat_category,layer_index,layer_name,attribution_score,baseline_bias_l2,localization_ratio,is_significant_layer
facebook/MobileLLM-125M,base,en,WEAT6,9,layer_9,0.05284667968750001,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,10,layer_10,0.055051269531249995,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,11,layer_11,0.05507446289062501,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,12,layer_12,0.05763061523437498,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,13,layer_13,0.05356201171874999,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,14,layer_14,0.051650390625000014,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,15,layer_15,0.05405639648437499,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,16,layer_16,0.05643676757812499,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,17,layer_17,0.05896118164062498,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,18,layer_18,0.0630712890625,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,19,layer_19,0.0685546875,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,20,layer_20,0.06836669921875,0.0,0.0,False
facebook/MobileLLM-125M,base,en,WEAT6,21,layer_21,0.07388916015625,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,22,layer_22,0.07890625,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,23,layer_23,0.08513427734374995,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,24,layer_24,0.08357666015624998,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,25,layer_25,0.09162353515625005,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,26,layer_26,0.09501464843749999,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,27,layer_27,0.10153564453125005,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,28,layer_28,0.11759765624999999,0.0,0.0,True
facebook/MobileLLM-125M,base,en,WEAT6,29,layer_29,0.09321533203125004,0.0,0.0,True
